,timestamp,value,type,winery_id,sensor_id
772,2022-01-12 22:02:50.094016,55.0,H,1,2
773,2022-01-12 22:02:58.240625,55.0,H,1,2
774,2022-01-12 22:03:06.387113,55.0,H,1,2
775,2022-01-12 22:03:15.506905,55.0,H,1,2
776,2022-01-12 22:03:22.679481,56.0,H,1,2
777,2022-01-12 22:03:30.822037,56.0,H,1,2
778,2022-01-12 22:03:38.969245,56.0,H,1,2
779,2022-01-12 22:03:47.116264,56.0,H,1,2
780,2022-01-12 22:03:55.263832,56.0,H,1,2
781,2022-01-12 22:04:05.939681,56.0,H,1,2
782,2022-01-12 22:04:11.554309,56.0,H,1,2
783,2022-01-12 22:04:19.701889,56.0,H,1,2
784,2022-01-12 22:04:27.849428,55.0,H,1,2
785,2022-01-12 22:04:35.992369,55.0,H,1,2
786,2022-01-12 22:04:44.426437,55.0,H,1,2
787,2022-01-12 22:04:54.661649,55.0,H,1,2
788,2022-01-12 22:05:00.434561,55.0,H,1,2
789,2022-01-12 22:05:08.580487,55.0,H,1,2
790,2022-01-12 22:05:16.725822,55.0,H,1,2
791,2022-01-12 22:05:24.871592,55.0,H,1,2
792,2022-01-12 22:05:33.019721,55.0,H,1,2
793,2022-01-12 22:05:43.358231,55.0,H,1,2
794,2022-01-12 22:05:49.335485,56.0,H,1,2
795,2022-01-12 22:05:57.458796,56.0,H,1,2
796,2022-01-12 22:06:05.605584,56.0,H,1,2
797,2022-01-12 22:06:13.752063,56.0,H,1,2
798,2022-01-12 22:06:22.195769,56.0,H,1,2
799,2022-01-12 22:06:32.079695,56.0,H,1,2
800,2022-01-12 22:06:38.696927,56.0,H,1,2
801,2022-01-12 22:06:46.334154,56.0,H,1,2
802,2022-01-12 22:06:54.479998,56.0,H,1,2
803,2022-01-12 22:07:02.626453,56.0,H,1,2
804,2022-01-12 22:07:10.778138,56.0,H,1,2
805,2022-01-12 22:07:20.209480,56.0,H,1,2
806,2022-01-12 22:07:27.070225,56.0,H,1,2
807,2022-01-12 22:07:35.218305,57.0,H,1,2
808,2022-01-12 22:07:43.363564,57.0,H,1,2
809,2022-01-12 22:07:51.510105,57.0,H,1,2
810,2022-01-12 22:07:59.656087,56.0,H,1,2
811,2022-01-12 22:08:09.425553,57.0,H,1,2
812,2022-01-12 22:08:18.996085,57.0,H,1,2
813,2022-01-12 22:08:24.091416,57.0,H,1,2
814,2022-01-12 22:08:32.240983,57.0,H,1,2
815,2022-01-12 22:08:40.384161,57.0,H,1,2
816,2022-01-12 22:08:48.530106,57.0,H,1,2
817,2022-01-12 22:08:57.358123,57.0,H,1,2
818,2022-01-12 22:09:06.928502,57.0,H,1,2
819,2022-01-12 22:09:12.969665,57.0,H,1,2
820,2022-01-12 22:09:21.117254,57.0,H,1,2
821,2022-01-12 22:09:29.263363,57.0,H,1,2
822,2022-01-12 22:09:37.410257,57.0,H,1,2
823,2022-01-12 22:09:45.555528,57.0,H,1,2
824,2022-01-12 22:09:56.260064,57.0,H,1,2
825,2022-01-12 22:10:03.673225,57.0,H,1,2
826,2022-01-12 22:10:09.996375,57.0,H,1,2
827,2022-01-12 22:10:18.142151,57.0,H,1,2
828,2022-01-12 22:10:26.289212,57.0,H,1,2
829,2022-01-12 22:10:34.437022,57.0,H,1,2
830,2022-01-12 22:10:43.393265,57.0,H,1,2
831,2022-01-12 22:10:52.178361,57.0,H,1,2
832,2022-01-12 22:10:58.880619,57.0,H,1,2
833,2022-01-12 22:11:07.027696,57.0,H,1,2
834,2022-01-12 22:11:15.201337,57.0,H,1,2
835,2022-01-12 22:11:23.378161,57.0,H,1,2
836,2022-01-12 22:11:31.788144,57.0,H,1,2
837,2022-01-12 22:11:42.080919,57.0,H,1,2
838,2022-01-12 22:11:47.921680,57.0,H,1,2
839,2022-01-12 22:11:56.093147,57.0,H,1,2
840,2022-01-12 22:12:04.268490,57.0,H,1,2
841,2022-01-12 22:12:12.449679,57.0,H,1,2
842,2022-01-12 22:12:21.252283,57.0,H,1,2
843,2022-01-12 22:12:28.802007,57.0,H,1,2
844,2022-01-12 22:12:36.982403,56.0,H,1,2
845,2022-01-12 22:12:45.158478,56.0,H,1,2
846,2022-01-12 22:12:53.340114,56.0,H,1,2
847,2022-01-12 22:13:14.348144,56.0,H,1,2
848,2022-01-12 22:13:23.847639,56.0,H,1,2
849,2022-01-12 22:13:25.948154,56.0,H,1,2
850,2022-01-12 22:13:42.238846,56.0,H,1,2
851,2022-01-12 22:13:50.386168,56.0,H,1,2
852,2022-01-12 22:13:58.533313,56.0,H,1,2
853,2022-01-12 22:14:07.661425,56.0,H,1,2
854,2022-01-12 22:14:14.827144,56.0,H,1,2
855,2022-01-12 22:14:22.974336,56.0,H,1,2
856,2022-01-12 22:14:31.122455,56.0,H,1,2
857,2022-01-12 22:14:39.269661,56.0,H,1,2
858,2022-01-12 22:14:47.659682,56.0,H,1,2
859,2022-01-12 22:14:57.124184,56.0,H,1,2
860,2022-01-12 22:15:03.714603,56.0,H,1,2
861,2022-01-12 22:15:11.894879,57.0,H,1,2
862,2022-01-12 22:15:20.067890,57.0,H,1,2
863,2022-01-12 22:15:36.942847,57.0,H,1,2
864,2022-01-12 22:15:46.125533,56.0,H,1,2
865,2022-01-12 22:15:52.775585,57.0,H,1,2
866,2022-01-12 22:16:00.951934,57.0,H,1,2
867,2022-01-12 22:16:09.131797,57.0,H,1,2
868,2022-01-12 22:16:17.308826,57.0,H,1,2
869,2022-01-12 22:16:25.729202,57.0,H,1,2
870,2022-01-12 22:16:34.979992,56.0,H,1,2
871,2022-01-12 22:16:43.735188,56.0,H,1,2
872,2022-01-12 22:16:49.882808,56.0,H,1,2
873,2022-01-12 22:16:58.027454,56.0,H,1,2
